#name	name2
NM_001274360	JTBR
NM_001274359	alpha-Spec
NM_001274358	alpha-Spec
NM_001274357	alpha-Spec
NM_001274356	CG13933
NM_001274355	CG8001
NM_001274354	CG8001
NM_001274353	Cht2
NM_001274352	CG13921
NM_001274351	CG13921
NM_001274350	PIG-Wb
NM_001274349	Oseg4
NM_001274348	drpr
NM_001274347	drpr
NM_001274346	drpr
NM_001259621	Cht2
NM_001259620	drpr
NM_001202091	CG42676
NM_001202090	CG13921
NM_001169853	CG8001
NM_001144396	Cpr62Ba
NM_001369971	CG13921
NR_133159	asRNA:CR45828
NR_133158	asRNA:CR45827
NR_133157	lncRNA:CR45826
NR_124757	lncRNA:CR44536
NM_167927	mu2
NM_167926	Tmhs
NM_167924	CG13937
NM_167923	CG13937
NM_167922	dre4
NM_167921	CG12024
NM_144472	HBS1
NM_139424	mv
NM_139423	Cnb
NM_139422	Mfap1
NM_139421	CG5687
NM_139420	Dbx
NM_139418	dsb
NM_139417	Tmhs
NM_139416	CG13937
NM_139415	CG13924
NM_139414	CG12025
NM_139413	CG12024
NM_139412	CNMa
NM_139411	Cpr62Bc
NM_079163	mu2
NM_057509	Rap1
NM_057289	Aprt
NM_057262	dre4
NM_001299981	CG5687
NM_001299980	Aprt
NM_001299979	Aprt
NM_001299978	CG12025
NM_001299977	HBS1
NM_001274371	Cnb
NM_001274370	dsb
NM_001274369	CG13937
NM_001274368	CG13937
NM_001274367	CG12025
NM_001274366	Rap1
NM_001274365	CNMa
NM_001274364	Cpr62Bc
NM_001202095	CG13924
NM_001202094	Rap1
NM_001202093	CG12024
NM_001202092	CNMa
NM_001169855	mu2
NM_001169854	CG13937
NM_001104007	dsb
NR_124759	lncRNA:CR44535
NR_124758	lncRNA:CR44535
NR_048217	asRNA:CR42860
NR_037748	asRNA:CR42860
NR_037747	asRNA:CR42860
NM_139429	CG1139
NM_139428	CG11815
NM_139427	CG1927
NM_001299982	CG42355
NM_001274374	CG42841
NM_001274373	CG1927
NM_001202096	CG42841
NM_001144399	CG42356
NM_001144398	CG42357
NM_001104009	CG34259
NM_001104008	CG42355
NR_133160	asRNA:CR45802
NM_206240	zormin
NM_167937	CG8960
NM_143811	CG5704
NM_143808	CG5707
NM_139442	CG15878
NM_139441	CG8960
NM_139440	CG13810
NM_139439	CG15820
NM_139437	CG15879
NM_139436	CG15822
NM_001299983	CG5704
NM_001274390	CG15822
NM_001274389	CG15822
NM_001274388	zormin
NM_001274386	zormin
NM_001259635	CG5707
NM_001259634	CG5707
NM_001144400	CG15822
NM_001043114	zormin
NM_001043113	zormin
NM_001043112	zormin
NR_133161	asRNA:CR45829
NR_124761	lncRNA:CR45426
NR_124760	lncRNA:CR45427
NM_206241	CG1275
NM_167945	MsR2
NM_167944	CG32302
NM_167943	obst-I
NM_167942	CG1275
NM_167941	CG1275
NM_167940	CG32305
NM_167939	CG32301
NM_167938	CG9018
NM_139456	MsR1
NM_139454	MsR2
NM_139453	yellow-g2
NM_139451	CG13806
NM_139450	ecd
NM_139449	CG13807
NM_139448	oxt
NM_139447	CG2034
NM_139446	CG1275
NM_139444	CG9018
NM_139443	Oseg2
NM_138984	ACXD
NM_079164	yellow-g
NM_001274395	MsR1
NM_001274394	MsR2
NM_001274393	CG2034
NM_001274392	CG32301
NM_001274391	ACXD
NM_001169856	CG32301
NM_206242	Svil
NM_167949	Svil
NM_167948	Svil
NM_167947	CG32298
NM_167946	CG32299
NM_139466	Cyp4d20
NM_139465	CG16762
NM_139464	Svil
NM_139462	Svil
NM_139461	CG15877
NM_139460	CG9004
NM_139459	CG8993
NM_139458	CG1317
NM_139457	CG13801
NM_079165	mRpL23
NM_001299989	Svil
NM_001299988	Svil
NM_001299987	Svil
NM_001299985	Svil
NM_001299984	CG1317
NM_001274399	Svil
NM_001274398	Svil
NM_001274397	mRpL23
NM_001274396	mRpL23
NM_001259639	Svil
NM_001259638	Svil
NM_001259637	Svil
NM_001259636	Svil
NM_001202099	Mzt1
NM_001202098	Svil
NM_001202097	Svil
NM_001202105	Svil
NM_001202104	Svil
NM_001202103	Svil
NM_001202102	Svil
NM_001202101	Svil
NM_001202100	Svil
NM_001169859	Svil
NM_001169858	Svil
NM_001169857	CG1317
NM_001144402	CG32299
NM_001144401	mRpL23
NR_124763	lncRNA:CR45170
NR_124762	lncRNA:CR45425
NM_206252	msn
NM_206251	msn
NM_206249	msn
NM_206250	msn
NM_206248	CG16758
NM_206247	CG16758
NM_167956	dos
NM_167955	RpL8
NM_167954	CG32295
NM_167952	CG16758
NM_139475	CG16986
NM_139474	CG12182
NM_139473	CG16985
NM_139472	CG16984
NM_139470	CG16758
NM_079987	RpL8
NM_079940	msn
NM_080516	Spn
NM_079166	dos
NM_001299993	CG12182
NM_001299992	Spn
NM_001299991	CG1146
NM_001274405	CG12182
NM_001274404	msn
NM_001274403	msn
NM_001274402	msn
NM_001274401	CG16758
NM_001274400	Svil
NM_001259649	Spn
NM_001259648	Spn
NM_001259647	Spn
NM_001259646	Spn
NM_001259645	Spn
NM_001259644	Spn
NM_001259643	Spn
NM_001259642	Spn
NM_001259641	Spn
NM_001259640	CG16758
NM_001202106	CG16986
NR_133163	lncRNA:CR45982
NR_133162	lncRNA:CR45981
NR_124764	lncRNA:CR45660
NM_206258	CG33234
NM_206257	CG33233
NM_206256	CG33233
NM_167963	CG42304
NM_167962	MEP-1
NM_167961	MEP-1
NM_167960	MEP-1
NM_167959	MEP-1
NM_167958	MEP-1
NM_139485	Fife
NM_139480	ProRS-m
NM_139479	CG1246
NM_139478	CG1143
NM_139477	CG14949
NM_139476	MEP-1
NM_079168	Acp62F
NM_001299995	CG42304
NM_001299994	CG1246
NM_001274411	Fife
NM_001274410	Fife
NM_001274409	Fife
NM_001274408	ProRS-m
NM_001274407	CG1246
NM_001274406	CG1143
NM_001202107	CG1246
NM_001144406	Mrtf
NM_001144405	Snup
NM_001144404	CG42245
NM_001144403	MEP-1
NM_001104013	CG33234
NR_124765	lncRNA:CR44531
NM_167966	Pgant6
NM_139493	Tet
NM_139492	Pgant6
NM_139491	Atg2
NM_139490	CG12093
NM_139489	AhcyL1
NM_139488	Non2
NM_079169	mRpS35
NM_001274415	Tet
NM_001274414	Tet
NM_001274413	Pgant6
NM_001274412	Atg2
NM_001259654	Tet
NM_001259653	Tet
NM_001259652	Tet
NR_124766	lncRNA:CR44530
NM_167968	CG32846
NM_167967	Shab
NM_139499	CPT2
NM_139497	CG9970
NM_139496	spz5
NM_139501	FMRFaR
NM_139500	CG2113
NM_079171	Or63a
NM_079170	Shab
NM_001299996	FMRFaR
NM_001274418	FMRFaR
NM_001274417	CG2113
NM_001274416	Shab
NM_001259656	Shab
NM_001259655	Shab
NM_001202111	CG32846
NM_001202109	Shab
NM_001202110	Shab
NM_001202108	Shab
NM_001169860	Or63a
NM_001104015	Shab
NM_001043115	Shab
NM_001038898	CG34025
NR_133164	lncRNA:CR45819
NR_001933	snRNA:U5:63BC
NM_001347774	CG45067
NM_206261	CG11486
NM_206260	CG11486
NM_206259	CG1271
NM_167989	CG11537
NM_167988	CG11537
NM_167987	prominin-like
NM_167986	prominin-like
NM_167984	CG11486
NM_167983	CG11486
NM_167982	CG11486
NM_167981	CG11486
NM_167980	CG11486
NM_167979	CG11486
NM_167978	CG11486
NM_167977	CG11486
NM_167976	CG11486
NM_167975	CG11486
NM_167974	CG1271
NM_167973	CG1271
NM_167972	CG32485
NM_167971	Jafrac2
NM_167970	CG32487
NM_167969	CG32488
NM_139515	Alg2
NM_139514	CG11537
NM_139513	prominin-like
NM_139511	Cht7
NM_139510	CG11486
NM_139508	CG32486
NM_139507	CG16753
NM_139506	CG1271
NM_139505	Sk2
NM_139504	scramb2
NM_139503	CG2162
NM_080263	Jafrac2
NM_080118	aly
NM_001299997	CG32488
NM_001274425	CG11537
NM_001274424	prominin-like
NM_001274423	prominin-like
NM_001274422	prominin-like
NM_001274421	Jafrac2
NM_001274419	aly
NM_001274420	CG2162
NM_001259659	CG11537
NM_001259658	prominin-like
NM_001259657	CG45066
NM_001169861	CG2162
NM_001104020	CG11537
NM_001104019	CG11537
NM_001104018	CG11486
NM_001104017	CG11486
NM_001104016	CG11486
NR_133165	lncRNA:CR43626
NR_124769	lncRNA:CR43626
NR_124768	lncRNA:CR45424
NR_124767	lncRNA:CR45424
NR_048219	mir-282
NR_048218	lncRNA:CR43626
NR_003856	snoRNA:Or-CD11a
NR_003855	snoRNA:Or-CD11b
NR_003855	snoRNA:Or-CD11b
NR_003854	snoRNA:Or-CD11c
NR_003854	snoRNA:Or-CD11c
NR_003853	snoRNA:Me28S-C3351
NR_003852	snoRNA:Or-CD12
NM_001316473	hob
NM_206264	ckd
NM_206263	Larp4B
NM_206262	Girdin
NM_176278	CG33160
NM_176277	CG33159
NM_167999	CG32276
NM_167998	CG32276
NM_167997	CG32284
NM_167996	CG32278
NM_167995	CG32281
NM_167994	CG32280
NM_167993	CG32280
NM_167992	CG32280
NM_167991	CG15812
NM_167990	BtbVII
NM_168009	ckd
NM_168008	CG17746
NM_168007	Larp4B
NM_168006	RpL28
NM_168005	RpL28
NM_168004	RpL28
NM_168003	CG32270
NM_168002	CG32277
NM_168001	CG32271
NM_139540	CG14960
NM_139539	ckd
NM_139538	CG12078
NM_139537	CG17746
NM_139536	Larp4B
NM_139535	eIF1
NM_139534	RpL28
NM_139533	nSMase
NM_139532	hob
NM_139531	CG32269
NM_139528	gry
NM_139527	CG14966
NM_139526	CG14965
NM_139525	CG14958
NM_139524	CG14957
NM_139523	Girdin
NM_139522	CG14964
NM_139521	CG14963
NM_139519	Asciz
NM_139518	ND-30
NM_139517	BtbVII
NM_079175	Hsp83
NM_079174	rasp
NM_079173	CG15812
NM_079172	BtbVII
NM_001299999	CG42494
NM_001299998	CG32280
NM_001274434	CG32269
NM_001274433	Hsp83
NM_001274432	CG42525
NM_001274431	Girdin
NM_001274430	Girdin
NM_001274429	Girdin
NM_001274428	Asciz
NM_001274427	BtbVII
NM_001274426	BtbVII
NM_001259665	CG43389
NM_001259664	CG12078
NM_001259662	BtbVII
NM_001259661	BtbVII
NM_001169866	RpL28
NM_001169865	RpL28
NM_001169864	CG42525
NM_001169863	CG42494
NM_001169862	CG42494
NM_001144408	BtbVII
NM_001104021	CG34265
NR_124771	lncRNA:CR45737
NR_124770	lncRNA:CR45380
NR_048221	mir-955
NM_001363927	PIG-C
NM_206266	kst
NM_206265	kst
NM_168030	CG12010
NM_168029	Ythdc1
NM_168028	Drsl6
NM_168027	Drsl1
NM_168026	PHGPx
NM_168025	PHGPx
NM_168024	PHGPx
NM_168023	Strip
NM_168022	CG12016
NM_168021	Drsl4
NM_168020	Drsl3
NM_168019	Drsl2
NM_168018	ZnT63C
NM_168017	ZnT63C
NM_168016	ZnT63C
NM_168015	ZnT63C
NM_168014	CG14968
NM_168013	CG14968
NM_168012	CG14968
NM_168011	CG14968
NM_139557	Ids
NM_139556	CG12012
NM_139554	Ythdc1
NM_139552	CG14969
NM_139551	CG14961
NM_139549	Strip
NM_139548	CG12016
NM_139547	PIG-C
NM_139546	Drsl5
NM_139544	ZnT63C
NM_139543	CG14968
NM_139542	CG12009
NM_139541	CG12017
NM_079177	Drs
NM_079176	kst
NM_001300000	CG12012
NM_001274439	kst
NM_001274438	kst
NM_001274437	Strip
NM_001274436	ZnT63C
NM_001274435	ZnT63C
NM_001259669	CG12009
NM_001259668	CG12017
NM_001259667	CG12017
NM_001259666	CG12017
NM_001202112	kst
NM_001169868	CG12012
NM_001169867	CG42456
NM_001104022	kst
NR_124772	lncRNA:CR45043
NR_048223	mir-2282
NM_206267	CycJ
NM_168032	CG32267
NM_143717	eIF5B
NM_139562	CG42324
NM_139561	CG42324
NM_139560	CG14971
NM_139559	armi
NM_079179	CycJ
NM_057232	ImpE2
NM_001274443	CG42324
NM_001274442	CG42324
NM_001274441	CG42324
NM_001274440	CG42324
NM_001259675	CG43074
NM_001259674	armi
NM_001259673	eIF5B
NM_001259672	eIF5B
NM_001259671	eIF5B
NM_001259670	eIF5B
NM_001014556	armi
NR_133166	lncRNA:CR45820
NR_002270	snRNA:U7
NM_001316432	CG14974
NM_168036	Eip63E
NM_168035	Eip63E
NM_168034	Eip63E
NM_144075	CG14974
NM_139566	CG10862
NM_139564	CG10357
NM_001259676	CG43098
NM_001169869	Eip63E
NM_001144409	CG10359
NM_001144410	CG10359
NM_001104023	dar1
NM_001043121	Eip63E
NM_001043120	Eip63E
NM_001043119	Eip63E
NM_001043118	Eip63E
NM_001043117	Eip63E
NR_124773	lncRNA:CR45675
NR_048227	lncRNA:CR43485
NR_048226	lncRNA:CR43484
NR_048225	lncRNA:CR43484
NM_168040	CG32266
NM_168039	CG32264
NM_168038	CG32264
NM_139569	ppk27
NM_001300001	CG43089
NM_001274446	CG32264
NM_001259678	CG32264
NM_001259677	CG43089
NM_001202114	CG32264
NM_001104024	CG32264
NR_124776	lncRNA:CR45422
NR_124775	lncRNA:CR45379
NR_124774	lncRNA:CR45034
NR_073911	lncRNA:CR43917
NR_073910	lncRNA:CR43932
NR_003121	snRNA:U11
NM_001316457	Acp63F
NM_206272	Ubi-p63E
NM_206271	Rdh
NM_206270	enc
NM_206269	PIG-B
NM_168044	mge
NM_168043	Ubi-p63E
NM_168042	Awh
NM_168041	CG32263
NM_139580	ida
NM_139579	Sc2
NM_139578	Ccz1
NM_139577	CG14977
NM_139575	PIG-B
NM_139574	CG32262
NM_139573	IntS10
NM_139572	ntc
NM_133165	Fie
NM_079186	mge
NM_079185	Ubi-p63E
NM_079183	Awh
NM_079182	Acp63F
NM_079181	Scsalpha1
NM_080026	enc
NM_001274455	mge
NM_001274454	Ubi-p63E
NM_001274453	CG14977
NM_001274452	Fie
NM_001274451	Awh
NM_001274450	Awh
NM_001274449	enc
NM_001274448	enc
NM_001274447	enc
NM_001202118	Eip63F-1
NM_001202116	Eip63F-1
NM_001202115	Scsalpha1
NM_001144411	Gr63a
NM_001104027	enc
NM_001104026	enc
NR_124777	asRNA:CR45042
NR_073912	asRNA:CR43916
NR_003122	asRNA:Eig63F-2
NM_001316436	Mul1
NM_206275	CG12605
NM_206274	CG12605
NM_168052	Gr64f
NM_168051	Gr64e
NM_168050	Gr64d
NM_168049	Gr64b
NM_168048	Gr64a
NM_168047	CG11594
NM_168046	CG11594
NM_144446	Ugt305A1
NM_139597	Dpy-30L2
NM_139596	CG1136
NM_139595	Rcd5
NM_139594	CG11593
NM_139591	CG11594
NM_139590	Mul1
NM_139589	CG14985
NM_139588	CG12605
NM_139587	CG14984
NM_139586	CG14983
NM_139585	CG10853
NM_139584	CG14982
NM_139583	CG10863
NM_139582	CG12766
NM_139581	CG10866
NM_079189	Gr64c
NM_079188	FoxL1
NM_079187	scrt
NM_001300002	CG10866
NM_001274465	Ugt305A1
NM_001274464	Dpy-30L2
NM_001274463	CG11593
NM_001274462	CG11594
NM_001274461	scrt
NM_001274459	CG12605
NM_001274460	CG43915
NM_001274458	CG12605
NM_001274457	CG14984
NM_001274456	CG14982
NM_001259681	Gr64c
NM_001259680	FoxL1
NM_001259679	CG14985
NM_001031935	Gr64e
NM_001031934	Gr64d
NR_124779	lncRNA:CR44529
NR_124778	lncRNA:CR45670
NM_168067	tipE
NM_168065	CG32260
NM_168064	ens
NM_168063	ens
NM_168062	ens
NM_168061	ens
NM_168060	Fit1
NM_168059	CG14995
NM_168058	CG14995
NM_168057	CG14995
NM_168056	Gad1
NM_168055	Gad1
NM_168054	CG32259
NM_144078	Teh3
NM_144077	CG18675
NM_139611	VhaM9.7-c
NM_139610	Teh2
NM_139609	Teh4
NM_139599	CG14990
NM_139608	Ero1L
NM_139598	CG14989
NM_139605	CG1299
NM_139604	ens
NM_139603	Chd64
NM_139602	Ack
NM_139601	Fit1
NM_139600	CG14995
NM_079953	wit
NM_079196	tipE
NM_079195	mas
NM_079194	Akh
NM_079193	Ras64B
NM_079192	Rop
NM_079191	RfC4
NM_079190	Gad1
NM_080091	Faa
NM_001300004	ens
NM_001300003	CG14989
NM_001274479	mas
NM_001274478	nab
NM_001274477	CG1299
NM_001274476	CG32260
NM_001274475	Rop
NM_001274474	ens
NM_001274473	ens
NM_001274472	ens
NM_001274471	ens
NM_001274470	ens
NM_001274469	Chd64
NM_001274468	CG14995
NM_001274467	Gad1
NM_001274466	wit
NM_001259683	CG14989
NM_001259682	CG14989
NM_001169874	Teh2
NM_001169873	nab
NM_001169872	CG14995
NM_001169871	CG14995
NM_001169870	CG32259
NM_001104028	ens
NM_001014557	nab
NR_124780	asRNA:CR45738
NR_048228	asRNA:CR32252
NM_168081	PMP34
NM_168080	Claspin
NM_168079	dyl
NM_168078	dyl
NM_168077	Hexo1
NM_168076	Hexo1
NM_168075	Hexo1
NM_168073	ago
NM_168072	ago
NM_168071	CG14997
NM_168070	ImpL2
NM_168069	ImpL2
NM_139635	CG15014
NM_139633	dyl
NM_139632	Fdx2
NM_139630	CG1316
NM_139629	srw
NM_139627	Ctl1
NM_139626	CG1273
NM_139624	CG11586
NM_139623	CG1309
NM_139622	CG15011
NM_139621	CG1265
NM_139620	CG14997
NM_139618	Cpr64Ad
NM_139617	Cpr64Ac
NM_139616	Cpr64Ab
NM_139615	Cpr64Aa
NM_139613	CG15005
NM_079199	TfIIEbeta
NM_079198	ago
NM_079197	ImpL2
NM_079200	Hexo1
NM_057677	pav
NM_001300005	Claspin
NM_001274482	Ctl1
NM_001274481	CG11586
NM_001274480	ImpL2
NM_001259686	PMP34
NM_001259685	CG43367
NM_001169876	CG15012
NM_001169875	TfIIEbeta
NM_001104029	VhaM9.7-a
NM_001104030	VhaM9.7-a
NM_001038900	CG11583
NM_001031936	CG33764
NR_124783	lncRNA:CR45739
NR_124782	lncRNA:CR44360
NR_124781	lncRNA:CR45156
NM_176283	slow
NM_168086	nAChRbeta1
NM_168085	DOR
NM_168084	DOR
NM_168083	DOR
NM_168082	CG32240
NM_139646	CG12607
NM_139645	CG15021
NM_139644	CG15020
NM_139643	DOR
NM_139642	CG15019
NM_139641	slow
NM_139640	DopEcR
NM_139639	CG11342
NM_079203	nAChRbeta1
NM_079202	Syx17
NM_079201	mRpS6
NM_001274486	CG12607
NM_001274485	Syx17
NM_001259696	DOR
NM_001259695	DOR
NM_001259694	mRpS6
NM_001144412	CG12607
NM_001104034	DOR
NM_001104033	DOR
NM_001104032	CG15019
NM_001014560	DopEcR
NM_001014559	DopEcR
NM_001014558	CG33514
NR_133167	lncRNA:CR44709
NR_124784	lncRNA:CR44709
NM_168094	CG32243
NM_168093	CG11353
NM_168092	NT1
NM_168091	NT1
NM_168089	CG32248
NM_168090	NT1
NM_168088	CG32249
NM_168087	CG32241
NM_144079	CG15024
NM_139659	CG11357
NM_139658	CG11353
NM_139656	CG13720
NM_139655	CG13721
NM_139654	CG13722
NM_139653	CG11350
NM_139652	CG7465
NM_139651	CG11349
NM_139649	CG15023
NM_139648	CG15022
NM_139647	CG11345
NM_079204	Tie
NM_001300006	CG15023
NM_001274489	NT1
NM_001274488	NT1
NM_001274487	CG15023
NM_001259697	CG11357
NM_001169878	NT1
NM_001169877	NT1
NM_001104036	CG11357
NM_001104035	CG11357
NM_001031937	CG33777
NR_133168	asRNA:CR45830
NR_124785	lncRNA:CR45438
NR_073913	lncRNA:CR43879
NM_168098	CG32246
NM_168101	CG32236
NM_168100	TTLL1B
NM_144452	CG13713
NM_139669	CG13712
NM_139668	CG15876
NM_139667	CG18418
NM_139666	CG7514
NM_139663	CG13716
NM_139661	HDAC1
NM_079917	axo
NM_080195	Src64B
NM_001300008	Src64B
NM_001274495	axo
NM_001274494	axo
NM_001274493	axo
NM_001259699	Src64B
NM_001259703	axo
NM_001259702	axo
NM_001259701	axo
NM_001259700	Src64B
NM_001202122	Src64B
NM_001104037	CG34266
NM_001014564	Src64B
NM_001014563	Src64B
NM_001014562	Src64B
NM_001014561	Src64B
NR_133171	lncRNA:CR45821
NR_133170	lncRNA:CR45984
NR_133169	lncRNA:CR45983
NR_124788	lncRNA:CR44528
NR_124787	lncRNA:CR44528
NR_124786	lncRNA:CR45740
NR_073916	lncRNA:CR43881
NR_073915	lncRNA:CR43881
NR_073914	lncRNA:CR43882
NM_168103	Dhc64C
NM_144411	CG18808
NM_139677	CG13707
NM_139676	CG13708
NM_139675	LeuRS-m
NM_139674	CG7509
NM_139671	CG13711
NM_139670	CG12493
NM_079205	Dhc64C
NM_001274499	Dhc64C
NM_001274498	Dhc64C
NM_001274497	CG12493
NM_001274504	CG13708
NM_001274503	Dhc64C
NM_001274502	Dhc64C
NM_001274501	Dhc64C
NM_001274500	Dhc64C
NM_001259705	CG13707
NM_001259704	CG13707
NR_048230	lncRNA:CR43627
NR_048229	lncRNA:CR43627
NM_168105	CG32235
NM_139683	Rh50
NM_139682	CG13704
NM_139681	CG13705
NM_139680	Dnah3
NM_079206	Con
NM_001300009	Rh50
NM_001274505	Rh50
NM_001144413	Dnah3
NR_133172	lncRNA:CR46198
NR_124789	lncRNA:CR45685
NR_073917	lncRNA:CR43884
NR_048231	lncRNA:CR34047
NM_168109	CG32232
NM_139685	ATPsynCF6L
NR_133173	lncRNA:CR45985
NR_124790	asRNA:CR45160
NM_168114	shep
NM_168110	Fitm
NM_144202	CG15213
NM_144201	CG15212
NM_139699	CG4669
NM_139695	CG4597
NM_139694	CG4603
NM_139693	CG10674
NM_139692	CG4611
NM_139691	Prpk
NM_139690	CHMP2B
NM_139689	CG10672
NM_139688	Gdap1
NM_139687	Fitm
NM_139686	Gen
NM_079208	AlaRS-m
NM_079207	Srp54k
NM_001300010	Gdap1
NM_001274509	shep
NM_001274510	shep
NM_001274508	Gdap1
NM_001274507	CG4603
NM_001274506	CG4603
NM_001169879	shep
NR_124796	lncRNA:CR44516
NR_124795	lncRNA:CR44515
NR_124794	lncRNA:CR44515
NR_124793	lncRNA:CR44515
NR_124792	lncRNA:CR45742
NR_124791	lncRNA:CR45741
NM_168117	Uev1A
NM_168116	lama
NM_168115	lama
NM_139704	Pfdn4
NM_139703	Membrin
NM_139702	Uev1A
NM_139701	Cyt-c1
NM_079210	Klp64D
NM_079209	lama
NM_001300011	Uev1A
NM_001274511	lama
NM_001259708	Cyt-c1
NR_124799	lncRNA:CR44518
NR_124798	lncRNA:CR44520
NR_124797	lncRNA:CR45743
NR_124800	lncRNA:CR44519
NM_139709	blanks
NM_139708	CG4835
NM_139705	Ir64a
NM_001274512	DIP-delta
NM_001144414	DIP-delta
NM_001104038	DIP-delta
NR_002475	snmRNA:357
NM_176284	mthl2
NM_168124	Msr-110
NM_168123	Msr-110
NM_168121	frm
NM_168120	frm
NM_168119	frm
NM_143706	ScsbetaG
NM_139724	Eaf6
NM_139722	TM9SF3
NM_139721	CG10591
NM_139720	Alp9
NM_139719	Alp10
NM_139718	spo
NM_139717	l(3)psg2
NM_139716	Msr-110
NM_139715	bc10
NM_139714	sinu
NM_139713	frm
NM_139712	CG13285
NM_139711	Lkr
NM_079934	Sras
NM_001300015	Alp9
NM_001300014	spo
NM_001300013	Msr-110
NM_001300012	ScsbetaG
NM_001259709	CG13285
NM_001144418	frm
NM_001144417	frm
NM_001144416	frm
NM_001144415	frm
NM_001104042	frm
NM_001104040	frm
NR_048232	snmRNA:CR43603
NR_003860	snoRNA:Psi28S-1837b
NR_003859	snoRNA:Psi28S-1837c
NR_003858	snoRNA:Psi18S-1397
NR_003857	snoRNA:Me18S-A1494
NR_002477	snoRNA:Psi28S-1837a
NR_002476	snoRNA:684
NM_001347802	CG46320
NM_001347801	CG46320
NM_001347764	sif
NM_001347763	sif
NM_206279	Usp47
NM_206278	sif
NM_168130	CG10576
NM_168129	Usp47
NM_168128	DnaJ-1
NM_168126	sif
NM_139727	CG10576
NM_139726	lin-28
NM_079908	sif
NM_079214	Txl
NM_079213	Usp47
NM_079212	DnaJ-1
NM_079211	Sse
NM_001300020	CG10576
NM_001300019	CG44521
NM_001300018	sif
NM_001274519	sif
NM_001274518	sif
NM_001274517	sif
NM_001274516	Blimp-1
NM_001274515	Blimp-1
NM_001104049	sif
NM_001104048	sif
NM_001104047	sif
NM_001104046	sif
NR_133174	asRNA:CR45831
NR_124802	asRNA:CR45026
NR_124801	asRNA:CR45026
NM_001347759	Pmi
NM_001316476	Pmi
NM_168142	CG42272
NM_168141	CG42272
NM_168136	vito
NM_168135	scny
NM_168134	scny
NM_168133	scny
NM_168132	scny
NM_139738	DNApol-epsilon58
NM_139737	CG13287
NM_139736	CG18586
NM_139735	CG5568
NM_139734	mad2
NM_139733	kri
NM_139732	Bre1
NM_139730	Myt1
NM_139729	scny
NM_079218	vn
NM_079217	S6k
NM_079216	Tektin-C
NM_079215	Cralbp
NM_001300021	Bre1
NM_001274525	CG13287
NM_001274524	CG18586
NM_001274523	kri
NM_001274522	kri
NM_001274521	S6k
NM_001274520	Tektin-C
NM_001259711	scny
NM_001259710	scny
NM_001144421	PGRP-LD
NM_001104050	Tektin-C
NM_001031942	PGRP-LD
NM_001031941	PGRP-LD
NM_001031939	Pmi
NM_001031940	PGRP-LD
NM_001031938	Pmi
NM_001014565	vn
NR_124805	lncRNA:CR45440
NR_124804	lncRNA:CR45439
NR_124803	asRNA:CR45167
NM_168153	PVRAP
NM_168152	Rcc1
NM_168151	Rcc1
NM_168147	CG32407
NM_168145	QC
NM_168144	CG32409
NM_139750	alphaKap4
NM_139749	CG10479
NM_139743	CG10483
NM_139741	CG10486
NM_079219	Rcc1
NM_001274529	CG10479
NM_001274528	CG33523
NM_001274527	CG32407
NM_001274526	CG13288
NM_001259713	CG33523
NM_001259712	CG10486
NM_001169881	CG33993
NM_001104052	CG13288
NM_001038902	CG33993
NM_001014569	CG33523
NM_001014568	CG33523
NM_001014567	CG33523
NM_001014566	CG33523
NM_001104051	CG32413
NM_001369960	CG10483
NR_133177	lncRNA:CR46005
NR_133176	lncRNA:CR46005
NR_133175	lncRNA:CR46001
NR_124808	lncRNA:CR45421
NR_124807	lncRNA:CR45441
NR_124806	lncRNA:CR43952
NM_001316467	l(3)mbn
NM_001316466	l(3)mbn
NM_001316456	CG10477
NM_001316445	Ets65A
NM_001316444	Ets65A
NM_001144422	Ets65A
NM_176291	Lcp65Ab2
NM_176291	Lcp65Ab2
NM_176290	Lcp65Ae
NM_168159	Cpr65Aw
NM_168158	Cpr65Av
NM_168157	l(3)mbn
NM_168156	Ets65A
NM_168155	loj
NM_168154	loj
NM_144405	Lcp65Ag3
NM_144404	Cpr65Au
NM_144403	Cpr65Ax2
NM_144403	Cpr65Ax2
NM_139773	CG13297
NM_139770	loj
NM_139769	CG10467
NM_139768	CG10469
NM_139767	CG13293
NM_139766	ssp6
NM_139765	CG6610
NM_139764	CG13295
NM_139763	CG6602
NM_139762	CG42269
NM_139760	CG10472
NM_139759	CG6592
NM_139758	Jon65Ai
NM_139757	Jon65Aii
NM_139756	Jon65Aiii
NM_139755	Jon65Aiv
NM_139754	CG6462
NM_139753	CG10477
NM_079221	Ets65A
NM_079220	yip7
NM_080075	Lcp65Ab1
NM_080075	Lcp65Ab1
NM_080043	tant
NM_057934	Acp65Aa
NM_057932	Lcp65Aa
NM_057931	Lcp65Ac
NM_057930	Lcp65Ad
NM_057926	Lcp65Af
NM_057925	Lcp65Ag1
NM_057924	Lcp65Ag2
NM_001300024	Cpr65Au
NM_001300023	ssp6
NM_001300022	Jon65Ai
NM_001274538	Cpr65Ax2
NM_001274538	Cpr65Ax2
NM_001274537	Lcp65Ad
NM_001274536	CG13293
NM_001274535	CG13293
NM_001274534	CG13293
NM_001274533	CG6610
NM_001274532	CG6610
NM_001274531	tant
NM_001259714	Cpr65Aw
NM_001104054	Cpr65Ay
NM_001104053	Cpr65Ax1
NM_001104053	Cpr65Ax1
NR_124810	lncRNA:CR44522
